RespondentId,Q23. In the past 12 months have you had a permanent address?,"Q27_1:Supplemental Nutrition Assistance Program (SNAP) also known as Food StampsA program, which provides nutrition, benefits to supplement the food budget of needy families so they can purchase healthy food and move towards self-sufficiency. (fns.usda.gov)","Q27_2:Temporary Assistance for Needy Families (TANF)A program, which provides families with monthly cash/financial assistance and support services. May include childcare, job preparation, and work assistance. (benefits.gov)","Q27_3:Women Infant and Children (WIC)A program provides foods, health referrals, and nutrition education for low-income women, infants, and children up to age five who are at nutritional risk. (fns.usda.gov)","Q27_4:MedicaidA health insurance program, which provides coverage to eligible low-income adults, children, pregnant women, elderly, and people with disabilities. (medicaid.gov)","Q27_5:Social Security Income (SSI)Monthly benefits to people with limited income and resources who are disabled, blind, or age 65 or older. (ssa.gov)","Q27_6:Military/Veteran ServicesBenefits such as financial and other forms of assistance provided to veterans, their dependents, and survivors. (va.gov)",Q27_7:Unemployment BenefitsFinancial support for individuals that lost their job and meet eligibility requirements. (twc.texas.gov),Q27_8:None,Q27_9:Other,Q29_1:Free emergency food,Q29_2:Free emergency rent assistance,"Q29_3:Free guidance to apply for government food programs (SNAP, WIC, etc)","Q29_4:Free guidance to apply for government housing programs (rent assistance, etc)","Q29_5:Free guidance to apply for other government programs (TANF, etc)",Q29_6:Dont Know Any,Q30_1:Free emergency food,Q30_2:Free emergency rent assistance,"Q30_3:Free guidance to apply for government food programs (SNAP, WIC, etc)","Q30_4:Free guidance to apply for government housing programs (rent assistance, etc)","Q30_5:Free guidance to apply for other government programs (TANF, etc)",Q30_6:None,"Q31. For UTEP students, how difficult is it to get emergency food assistance?",Q32_1:Lack of information (it's not clear which sites offer emergency food assistance),Q32_2:Lack of transportation,Q32_3:The sites are located too far away,Q32_4:The sites have inconvenient hours of operation,Q32_5:It is too uncomfortable to pick up emergency food assistance,Q32_6:None,Q34_1:UTEP Food Pantry,Q34_2:Kelly Center for Hunger Relief,Q34_3:El Pasoans Fighting Hunger Food Bank,Q34_4:Another food pantry or food bank,"Q41. How often have you found it difficult to concentrate on your schoolwork because you are worried about paying for food, rent, transportation, or other necessities?","Q42. Have you had to delay the completion of your degree, because you did not have enough money for food, rent, transportation or other necessities?","Q43. How often do you think about delaying the completion of your degree, because you do not have enough money for food, rent, transportation or other necessities?","Q46. In general, how would you rate your mental health, including your mood and your ability to think?","Q48. During the past 12 months, how often did you do each of the following? Mark one answer in each row. - Attended a protest or rally","Q49. During the past 12 months, how often did you do each of the following? Mark one answer in each row. - Attended a meeting about an issue facing your local community or schools","Q50. During the past 12 months, how often did you do each of the following? Mark one answer in each row. - Wrote and posted political messages online","Q51. During the past 12 months, how often did you do each of the following? Mark one answer in each row. - Bought or avoided a product because of the company's social or political values",PermAdd,GovAss,AvailRes,MoreAvailRes,DiffLvlFA,ChallFA,EmergFood,DiffConcentrate,DelayComplDegree,TimeDelayComplDegree,RateMentalHealth,AttendProtest,AttendLocalComm,PoliticMess,CompValues
95899938,1,NA,NA,NA,NA,NA,NA,NA,15,NA,1,NA,3,4,5,NA,1,2,NA,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,1,1,3,3,Yes,15,1 3 4 5,1 2,Not difficult at all,1,,Never,No,Never,Fair,Never,Never,A few times,A few times
95899943,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,2,3,4,5,NA,2,1,NA,3,NA,5,NA,NA,NA,NA,NA,1,2,2,4,2,3,3,4,Yes,15,,1 2 3 4 5,Moderately difficult,1 3 5,,Almost every day,"Yes, by 1 semester",Sometimes,Fair,Once,A few times,A few times,Several times
95899949,1,NA,NA,NA,NA,NA,NA,NA,15,NA,1,NA,NA,NA,NA,NA,NA,2,3,4,5,NA,5,NA,NA,3,NA,5,NA,NA,NA,NA,NA,4,3,3,2,1,1,1,2,Yes,15,1,2 3 4 5,I am not sure,3 5,,Never,No,Never,Vert Good,Never,Never,Never,Once
95899952,1,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,4,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,4,1,1,1,1,Yes,13,,4,I am not sure,1,,Never,No,Often,Fair,Never,Never,Never,Never
95899961,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,2,NA,4,NA,NA,2,1,2,3,NA,5,NA,NA,NA,NA,NA,1,3,2,3,1,1,1,1,Yes,15,,1 2 4,Moderately difficult,1 2 3 5,,Almost every day,No,Sometimes,Good,Never,Never,Never,Never
95899969,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,NA,3,4,5,NA,2,1,NA,NA,NA,NA,NA,NA,NA,3,NA,1,1,1,4,1,1,1,1,Yes,15,,1 3 4 5,Moderately difficult,1,3,Almost every day,"Yes, by 2 semesters or more",Often,Fair,Never,Never,Never,Never
95899976,2,NA,NA,NA,NA,NA,11,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,3,NA,NA,3,NA,NA,NA,1,NA,NA,NA,3,2,2,2,1,1,1,1,No,11,1,1 2,A little difficult,3,1,About once a month,"Yes, by 1 semester",Sometimes,Vert Good,Never,Never,Never,Never
95899980,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,5,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,1,1,1,1,Yes,15,,5,Moderately difficult,2,,Never,No,Never,Good,Never,Never,Never,Never
95899983,2,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,2,3,4,5,NA,5,1,2,3,NA,5,NA,1,NA,NA,NA,1,3,2,1,1,1,1,1,No,15,,1 2 3 4 5,I am not sure,1 2 3 5,1,Almost every day,No,Sometimes,Excellent,Never,Never,Never,Never
95899988,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,TRUE,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,1,1,1,1,Yes,15,,1,A little difficult,1,,About once a week,"Yes, by 2 semesters or more",Sometimes,Vert Good,Never,Never,Never,Never
95899989,1,NA,NA,NA,NA,NA,NA,NA,15,NA,1,2,3,4,5,NA,NA,NA,NA,4,5,NA,4,1,NA,NA,NA,5,NA,NA,NA,3,NA,4,3,2,5,2,3,1,4,Yes,15,1 2 3 4 5,4 5,Not difficult at all,1 5,3,Never,No,Sometimes,Poor,Once,A few times,Never,Several times
95899992,1,1,NA,NA,NA,NA,11,NA,NA,NA,1,NA,3,4,5,NA,NA,2,NA,4,NA,NA,3,1,NA,3,NA,5,NA,NA,NA,NA,NA,2,3,3,4,1,4,1,3,Yes,1 11,1 3 4 5,2 4,A little difficult,1 3 5,,About once a week,No,Never,Fair,Never,Several times,Never,A few times
95899994,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,3,4,5,NA,NA,NA,3,4,5,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,1,1,1,1,Yes,15,3 4 5,3 4 5,I am not sure,1 2,,Never,No,Never,Good,Never,Never,Never,Never
95900011,1,NA,NA,NA,NA,NA,11,NA,NA,NA,1,2,NA,4,NA,NA,1,2,3,4,5,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,5,1,2,3,3,Yes,11,1 2 4,1 2 3 4 5,I am not sure,1,,About once a month,No,Never,Poor,Never,Once,A few times,A few times
95900012,2,NA,NA,NA,NA,NA,NA,NA,15,NA,1,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,5,NA,2,NA,NA,NA,NA,1,NA,NA,NA,4,3,3,3,1,1,1,1,No,15,1,1 2,I am not sure,2,1,Never,No,Never,Good,Never,Never,Never,Never
95900014,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,2,3,4,5,NA,5,1,NA,NA,NA,5,NA,NA,NA,NA,NA,3,3,2,3,2,2,1,4,Yes,15,,1 2 3 4 5,I am not sure,1 5,,About once a month,No,Sometimes,Good,Once,Once,Never,Several times
95900015,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,5,NA,1,2,3,4,5,NA,2,1,NA,3,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,1,3,1,5,Yes,15,5,1 2 3 4 5,Moderately difficult,1 3,,Never,No,Never,Fair,Never,A few times,Never,A lot
95900018,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,5,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,2,1,3,1,3,Yes,15,,5,Moderately difficult,1,,Never,No,Never,Vert Good,Never,A few times,Never,A few times
95900020,1,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,2,3,4,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,2,1,1,2,3,Yes,7,,1 2 3 4,I am not sure,1,,About once a week,No,Never,Vert Good,Never,Never,Once,A few times
95900024,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,TRUE,5,1,2,NA,NA,5,NA,NA,NA,NA,NA,4,3,3,3,1,1,1,2,Yes,15,,1,I am not sure,1 2 5,,Never,No,Never,Good,Never,Never,Never,Once
95900031,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,2,3,4,5,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,1,1,1,1,Yes,15,,1 2 3 4 5,Very difficult,1 2,,Almost every day,"Yes, by 2 semesters or more",Often,Poor,Never,Never,Never,Never
95900034,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,2,3,4,5,NA,5,1,2,NA,4,5,NA,NA,NA,NA,NA,3,3,2,4,1,1,1,1,Yes,15,,1 2 3 4 5,I am not sure,1 2 4 5,,About once a month,No,Sometimes,Fair,Never,Never,Never,Never
95900042,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,2,3,4,5,NA,5,1,2,3,4,5,NA,NA,NA,NA,NA,3,3,3,2,1,1,1,1,Yes,15,,1 2 3 4 5,I am not sure,1 2 3 4 5,,About once a month,No,Never,Vert Good,Never,Never,Never,Never
95900044,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,2,3,4,5,NA,5,1,NA,NA,4,5,NA,NA,NA,NA,4,2,2,3,3,1,1,1,1,Yes,15,,1 2 3 4 5,I am not sure,1 4 5,4,About once a week,"Yes, by 1 semester",Never,Good,Never,Never,Never,Never
95900048,2,NA,NA,NA,NA,NA,NA,NA,15,NA,1,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,1,1,1,1,No,15,1 2,1 2,A little difficult,1,,About once a month,No,Never,Good,Never,Never,Never,Never
95900063,1,NA,NA,NA,7,9,NA,NA,NA,NA,1,NA,NA,4,NA,NA,1,2,3,NA,NA,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,2,1,1,1,Yes,7 9,1 4,1 2 3,I am not sure,1 2,,Never,No,Never,Good,Once,Never,Never,Never
95900065,2,NA,NA,NA,NA,NA,NA,NA,15,NA,1,2,3,4,5,NA,NA,2,NA,4,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,5,1,2,3,4,No,15,1 2 3 4 5,2 4,I am not sure,1,,About once a week,No,Never,Poor,Never,Once,A few times,Several times
95900067,1,NA,NA,NA,NA,NA,NA,NA,15,NA,1,NA,NA,4,NA,NA,NA,2,NA,4,5,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,4,1,1,1,1,Yes,15,1 4,2 4 5,I am not sure,1,,About once a month,No,Sometimes,Fair,Never,Never,Never,Never
95900075,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,3,NA,5,NA,1,2,3,4,5,NA,2,1,2,3,4,5,NA,NA,NA,NA,NA,4,3,3,1,1,4,3,1,Yes,15,3 5,1 2 3 4 5,Moderately difficult,1 2 3 4 5,,Never,No,Never,Excellent,Never,Several times,A few times,Never
95900112,1,NA,NA,NA,NA,NA,NA,NA,15,NA,1,2,3,4,5,NA,NA,2,NA,NA,NA,NA,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,1,1,1,1,Yes,15,1 2 3 4 5,2,Not difficult at all,1 2,,About once a month,No,Never,Vert Good,Never,Never,Never,Never
95900115,1,1,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,6,1,2,3,4,5,NA,5,1,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,1,1,1,1,Yes,1 11,,1 2 3 4 5,I am not sure,1 2 3,,About once a month,No,Never,Good,Never,Never,Never,Never
95900131,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,3,4,NA,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,1,1,1,1,Yes,1,1,2 3 4,I am not sure,1 2,,About once a month,No,Never,Vert Good,Never,Never,Never,Never
95900132,1,1,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,2,3,4,5,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,1,1,1,1,Yes,1 9,,1 2 3 4 5,I am not sure,1,,Never,No,Never,Fair,Never,Never,Never,Never
95900143,2,NA,NA,NA,7,NA,NA,13,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,4,NA,NA,3,NA,NA,NA,1,NA,3,4,2,3,3,3,2,1,3,5,No,7 13,1,1,Not difficult at all,3,1 3 4,About once a week,No,Never,Good,Once,Never,A few times,A lot
95900165,1,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,2,NA,NA,NA,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,3,2,2,1,1,Yes,7,,1 2,I am not sure,1 2,,About once a month,"Yes, by 2 semesters or more",Sometimes,Good,Once,Once,Never,Never
95900166,1,NA,NA,NA,NA,NA,NA,NA,15,NA,1,NA,NA,NA,NA,NA,1,NA,3,4,NA,NA,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,1,3,1,1,Yes,15,1,1 3 4,A little difficult,3,,About once a month,No,Never,Good,Never,A few times,Never,Never
95900176,1,1,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,2,3,4,5,NA,5,1,2,3,4,5,NA,NA,NA,NA,NA,3,3,2,3,2,2,1,4,Yes,1 7,,1 2 3 4 5,I am not sure,1 2 3 4 5,,About once a month,No,Sometimes,Good,Once,Once,Never,Several times
95900200,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,NA,NA,NA,NA,NA,5,NA,2,NA,4,NA,NA,NA,NA,NA,NA,3,3,1,5,1,1,3,1,Yes,15,,1,I am not sure,2 4,,About once a month,No,Often,Poor,Never,Never,A few times,Never
95900214,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,TRUE,5,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,15,,1,I am not sure,1,,NA,NA,NA,NA,NA,NA,NA,NA
95900226,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,2,3,NA,NA,NA,5,1,2,NA,NA,5,NA,NA,NA,NA,NA,1,3,3,4,1,1,1,1,Yes,15,,1 2 3,I am not sure,1 2 5,,Almost every day,No,Never,Fair,Never,Never,Never,Never
95900237,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,NA,2,NA,NA,NA,NA,5,1,NA,NA,NA,5,NA,NA,NA,NA,NA,1,3,2,1,1,1,1,1,Yes,15,,2,I am not sure,1 5,,Almost every day,No,Sometimes,Excellent,Never,Never,Never,Never
95900242,1,NA,NA,NA,NA,NA,NA,NA,15,NA,1,NA,NA,NA,NA,NA,1,2,3,4,5,NA,4,1,2,3,4,NA,NA,1,NA,NA,NA,3,3,2,4,1,3,3,5,Yes,15,1,1 2 3 4 5,Not difficult at all,1 2 3 4,1,About once a month,No,Sometimes,Fair,Never,A few times,A few times,A lot
95900243,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,NA,2,3,NA,5,NA,5,1,NA,NA,NA,5,NA,NA,NA,NA,NA,2,3,2,3,1,1,1,1,Yes,15,,2 3 5,I am not sure,1 5,,About once a week,No,Sometimes,Good,Never,Never,Never,Never
95900244,1,NA,NA,NA,NA,NA,NA,NA,15,NA,1,NA,NA,NA,NA,NA,NA,2,3,4,5,NA,5,1,2,3,4,5,NA,NA,NA,NA,NA,2,3,2,3,3,3,1,5,Yes,15,1,2 3 4 5,I am not sure,1 2 3 4 5,,About once a week,No,Sometimes,Good,A few times,A few times,Never,A lot
95900252,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,NA,3,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,2,3,1,1,1,1,Yes,15,,1 3,I am not sure,1,4,Never,No,Sometimes,Good,Never,Never,Never,Never
95900255,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,2,3,4,5,NA,5,1,NA,NA,4,NA,NA,NA,NA,NA,NA,2,2,3,2,1,1,1,1,Yes,15,,1 2 3 4 5,I am not sure,1 4,,About once a week,"Yes, by 1 semester",Never,Vert Good,Never,Never,Never,Never
95900256,1,NA,NA,NA,NA,NA,NA,NA,15,NA,1,NA,NA,NA,NA,NA,NA,2,NA,4,NA,NA,4,1,NA,NA,4,NA,NA,NA,NA,NA,NA,4,3,3,2,1,2,3,3,Yes,15,1,2 4,Not difficult at all,1 4,,Never,No,Never,Vert Good,Never,Once,A few times,A few times
95900271,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,NA,NA,NA,1,2,3,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,3,2,2,1,1,1,4,Yes,1,1 3,1 2 3,I am not sure,5,,About once a week,No,Sometimes,Vert Good,Never,Never,Never,Several times
95900279,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,2,3,4,5,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,1,1,5,5,Yes,15,,1 2 3 4 5,I am not sure,1,,About once a month,No,Sometimes,Good,Never,Never,A lot,A lot
95900290,2,NA,NA,NA,NA,NA,NA,NA,15,NA,1,NA,NA,NA,NA,NA,1,2,3,4,5,NA,3,NA,2,NA,NA,NA,NA,NA,2,NA,NA,1,1,2,5,1,2,1,1,No,15,1,1 2 3 4 5,A little difficult,2,2,Almost every day,"Yes, by 2 semesters or more",Sometimes,Poor,Never,Once,Never,Never
95900306,2,NA,NA,NA,NA,NA,NA,NA,15,NA,1,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,15,1 2,1 2,A little difficult,1 2,,NA,NA,NA,NA,NA,NA,NA,NA
95900312,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,NA,NA,3,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,2,3,1,1,1,1,Yes,15,,3,I am not sure,1,4,About once a week,No,Sometimes,Good,Never,Never,Never,Never
95900314,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,2,3,4,5,NA,5,1,2,3,4,5,NA,NA,NA,NA,NA,2,1,1,4,3,1,3,3,Yes,15,,1 2 3 4 5,I am not sure,1 2 3 4 5,,About once a week,"Yes, by 2 semesters or more",Often,Fair,A few times,Never,A few times,A few times
95900336,1,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1,2,NA,4,5,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,3,1,1,1,1,Yes,7,4,1 2 4 5,Moderately difficult,1,,Almost every day,No,Sometimes,Good,Never,Never,Never,Never
95900348,1,NA,NA,NA,NA,NA,NA,NA,15,NA,1,NA,NA,NA,NA,NA,1,2,3,4,5,NA,1,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,15,1,1 2 3 4 5,Very difficult,1 5,,NA,NA,NA,NA,NA,NA,NA,NA
95900357,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,NA,NA,NA,2,1,2,NA,4,5,NA,NA,NA,NA,4,1,2,2,2,1,2,1,1,Yes,1,,1,Moderately difficult,1 2 4 5,4,Almost every day,"Yes, by 1 semester",Sometimes,Vert Good,Never,Once,Never,Never
95900359,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,2,NA,NA,NA,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,1,1,1,1,Yes,15,,1 2,Moderately difficult,1 2,,Never,No,Never,Fair,Never,Never,Never,Never
95900364,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,2,3,4,5,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,5,1,1,4,5,Yes,15,,1 2 3 4 5,I am not sure,1,,About once a month,No,Never,Poor,Never,Never,Several times,A lot
95900367,1,NA,NA,NA,NA,NA,NA,NA,15,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,2,1,2,3,1,1,1,3,Yes,15,1,1,I am not sure,1,,About once a week,"Yes, by 2 semesters or more",Sometimes,Good,Never,Never,Never,A few times
95900385,1,NA,NA,NA,NA,NA,NA,NA,15,NA,1,NA,NA,NA,5,NA,NA,NA,3,4,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,4,1,1,1,1,Yes,15,1 5,3 4,I am not sure,1,,About once a week,No,Never,Fair,Never,Never,Never,Never
95900390,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,2,3,4,5,NA,2,NA,NA,3,4,NA,NA,NA,NA,NA,NA,2,3,3,1,1,3,1,1,Yes,15,,1 2 3 4 5,Moderately difficult,3 4,,About once a week,No,Never,Excellent,Never,A few times,Never,Never
95900405,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,2,3,4,5,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,1,1,1,1,1,Yes,15,,1 2 3 4 5,I am not sure,1,,Never,No,Never,Excellent,Never,Never,Never,Never
95900423,1,NA,NA,NA,NA,NA,NA,NA,15,NA,1,NA,NA,NA,NA,NA,1,2,3,4,5,NA,2,1,2,3,NA,5,NA,1,NA,NA,NA,2,1,2,3,1,2,3,1,Yes,15,1,1 2 3 4 5,Moderately difficult,1 2 3 5,1,About once a week,"Yes, by 2 semesters or more",Sometimes,Good,Never,Once,A few times,Never
95900448,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,NA,3,4,5,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,4,1,1,1,3,Yes,15,,1 3 4 5,I am not sure,1,,About once a month,No,Sometimes,Fair,Never,Never,Never,A few times
95900460,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,3,4,5,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,3,2,4,1,1,4,4,Yes,1,1,1 2 3 4 5,I am not sure,5,,About once a week,No,Sometimes,Fair,Never,Never,Several times,Several times
95900466,2,NA,NA,NA,NA,9,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,3,4,5,NA,3,1,2,3,4,5,NA,NA,NA,NA,NA,2,3,3,4,1,1,4,4,No,9,1,1 2 3 4 5,A little difficult,1 2 3 4 5,,About once a week,No,Never,Fair,Never,Never,Several times,Several times
95900501,1,NA,NA,NA,NA,NA,NA,NA,15,NA,1,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,1,1,1,1,Yes,15,1,3 4,I am not sure,2,,Never,No,Never,Fair,Never,Never,Never,Never
95900504,2,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,TRUE,3,1,NA,NA,NA,NA,NA,NA,2,3,NA,2,3,2,4,1,2,1,1,No,15,,1,A little difficult,1,2 3,About once a week,No,Sometimes,Fair,Never,Once,Never,Never
95900522,2,NA,NA,NA,NA,NA,NA,NA,15,NA,1,NA,NA,NA,NA,NA,1,NA,NA,4,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,1,1,1,1,No,15,1,1 4,I am not sure,1,,Never,No,Never,Good,Never,Never,Never,Never
95900523,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,2,3,4,NA,NA,5,1,NA,3,NA,NA,NA,NA,NA,NA,NA,2,3,3,5,1,1,1,1,Yes,1,,1 2 3 4,I am not sure,1 3,,About once a week,No,Never,Poor,Never,Never,Never,Never
95900528,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,TRUE,5,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,4,3,3,4,1,1,1,1,Yes,15,,1,I am not sure,1,,Never,No,Never,Fair,Never,Never,Never,Never
95900532,1,NA,NA,NA,NA,NA,NA,NA,15,NA,1,NA,NA,NA,5,NA,1,2,NA,NA,NA,NA,4,NA,NA,3,4,NA,NA,NA,NA,NA,NA,4,3,2,2,1,1,1,1,Yes,15,1 5,1 2,Not difficult at all,3 4,,Never,No,Sometimes,Vert Good,Never,Never,Never,Never
95900587,1,NA,NA,NA,NA,NA,NA,NA,15,NA,1,NA,3,4,5,NA,1,2,3,4,5,NA,4,1,NA,NA,NA,5,NA,NA,NA,NA,NA,4,3,3,3,1,1,3,1,Yes,15,1 3 4 5,1 2 3 4 5,Not difficult at all,1 5,,Never,No,Never,Good,Never,Never,A few times,Never
95900597,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,NA,3,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,4,3,3,3,1,1,1,1,Yes,15,,1 3,Not difficult at all,5,,Never,No,Never,Good,Never,Never,Never,Never
95900626,1,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,6,1,2,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,4,2,1,1,1,Yes,15,,1 2,Moderately difficult,1,,About once a week,"Yes, by 1 semester",Sometimes,Fair,Once,Never,Never,Never
